"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220601"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 성동구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 성동구 하왕십리동","1050","1050","0000","한진해모로","112.26","202203","22","125,000","2","2001","왕십리로31길 20","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202106","16","155,000","15","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202106","18","109,000","10","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202106","22","147,500","2","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202106","22","129,000","8","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202106","22","125,000","15","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202106","24","105,500","5","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202107","3","128,000","10","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202107","3","112,000","13","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202107","10","112,000","7","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202107","14","126,000","9","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202107","24","109,000","12","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202107","28","133,000","6","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202107","28","159,500","4","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202107","28","139,000","8","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202107","31","140,000","14","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202108","7","158,000","8","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202108","10","114,000","6","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202108","10","138,000","7","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202108","21","134,000","6","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202108","25","147,000","2","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202108","31","142,000","4","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202109","7","132,000","14","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202109","15","142,200","14","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202109","25","117,500","3","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202109","25","112,500","6","2000","행당로 79","","-","-"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202111","1","129,500","1","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202111","18","137,000","7","2000","행당로 79","","중개거래","서울 강남구, 서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202111","23","140,000","3","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202112","24","173,000","13","2000","행당로 79","20220406","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202112","24","173,000","13","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202203","20","118,800","9","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202204","14","126,000","4","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.87","202205","11","130,500","6","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.94","202205","13","146,000","1","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","345","0345","0000","두산","59.94","202106","23","95,000","18","1997","고산자로14길 40","","-","-"
"서울특별시 성동구 행당동","345","0345","0000","두산","59.94","202108","14","92,500","6","1997","고산자로14길 40","","-","-"
"서울특별시 성동구 행당동","345","0345","0000","두산","59.94","202112","3","101,000","21","1997","고산자로14길 40","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","345","0345","0000","두산","59.94","202205","10","105,500","12","1997","고산자로14길 40","","중개거래","경기 성남분당구, 서울 성동구"
"서울특별시 성동구 행당동","375","0375","0000","두산위브","84.99","202106","23","149,500","15","2009","행당로8길 8","","-","-"
"서울특별시 성동구 행당동","375","0375","0000","두산위브","59.99","202107","7","132,800","11","2009","행당로8길 8","","-","-"
"서울특별시 성동구 행당동","375","0375","0000","두산위브","84.99","202108","18","156,500","13","2009","행당로8길 8","","-","-"
"서울특별시 성동구 행당동","375","0375","0000","두산위브","59.99","202110","22","130,000","9","2009","행당로8길 8","","-","-"
"서울특별시 성동구 행당동","375","0375","0000","두산위브","84.99","202202","14","129,900","2","2009","행당로8길 8","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202106","5","139,200","16","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202106","5","117,000","7","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202106","19","138,000","16","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202106","19","136,000","21","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.97","202106","23","154,500","4","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202106","26","117,700","23","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202106","29","122,500","10","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202106","29","118,000","14","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202107","10","123,000","13","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.97","202107","16","165,000","19","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202107","31","139,900","2","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202108","9","132,000","24","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202108","9","97,000","13","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.97","202108","13","169,000","19","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202108","14","125,500","6","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202108","21","121,000","21","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202108","27","125,000","12","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202109","4","146,800","5","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202109","4","128,000","13","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202109","24","149,900","17","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202110","4","124,000","7","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202110","8","126,500","17","2003","고산자로 164","","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202110","23","155,000","13","2003","고산자로 164","20220404","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202110","23","155,000","13","2003","고산자로 164","20220330","-","-"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202202","26","137,500","5","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202203","28","155,000","13","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202204","2","127,500","21","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202204","7","117,000","24","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.97","202204","30","153,000","8","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202205","13","140,500","17","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.95","202205","14","140,000","18","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.94","202205","26","113,000","6","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.91","202205","28","120,500","8","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","101.45","202106","19","197,000","23","2014","왕십리로 241","","-","-"
"서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","84.06","202106","25","165,000","25","2014","왕십리로 241","","-","-"
"서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","101.45","202108","21","223,000","39","2014","왕십리로 241","","-","-"
"서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","150.2","202112","6","257,500","35","2014","왕십리로 241","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","92.08","202205","23","170,000","7","2014","왕십리로 241","","중개거래","서울 구로구, 서울 성동구"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202107","3","190,000","38","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","108.82","202107","17","240,000","22","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202107","30","210,000","32","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202108","7","191,000","30","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.97","202108","18","162,000","10","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202108","19","188,000","24","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202108","25","195,000","8","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9","202109","16","200,000","8","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9","202109","26","200,000","12","2018","고산자로2길 65","","-","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.97","202201","26","163,000","11","2018","고산자로2길 65","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.96","202201","26","199,000","18","2018","고산자로2길 65","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.97","202204","26","102,000","30","2018","고산자로2길 65","","직거래","-"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.97","202205","26","112,000","30","2018","고산자로2길 65","","직거래","-"
"서울특별시 성동구 행당동","147","0147","0000","서울숲삼부아파트","84.09","202108","27","153,000","4","1998","왕십리로 280","","-","-"
"서울특별시 성동구 행당동","147","0147","0000","서울숲삼부아파트","84.93","202109","13","159,000","8","1998","왕십리로 280","","-","-"
"서울특별시 성동구 행당동","147","0147","0000","서울숲삼부아파트","84.09","202110","14","145,000","1","1998","왕십리로 280","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202106","5","118,000","14","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202106","16","133,000","8","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202106","19","135,000","12","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202107","8","120,000","4","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202107","25","119,000","6","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202107","26","119,000","14","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.81","202107","27","144,500","11","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","114.33","202107","31","169,900","7","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202108","6","139,000","3","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202108","9","143,000","11","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202108","13","141,000","8","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202108","16","140,000","9","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.81","202108","30","145,000","2","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","114.33","202108","31","164,000","9","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202109","13","130,000","7","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.74","202109","14","134,800","1","2011","고산자로 177","","-","-"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.68","202203","12","119,500","11","2011","고산자로 177","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.81","202204","9","131,000","6","2011","고산자로 177","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.81","202205","30","153,000","10","2011","고산자로 177","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202106","8","91,000","6","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202106","12","90,000","9","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","84.96","202106","15","110,000","6","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","84.96","202106","25","114,000","15","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202106","29","89,500","4","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","1","89,900","15","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","1","89,900","15","1995","독서당로 441","20210729","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","14","89,000","3","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","17","95,000","7","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","24","89,000","2","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","25","90,000","1","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202107","31","100,000","7","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","84.96","202108","2","103,000","1","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","84.96","202108","13","108,500","2","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202108","28","101,700","6","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202109","1","99,000","2","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202109","4","102,800","14","1995","독서당로 441","","-","-"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202204","5","95,000","4","1995","독서당로 441","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","344","0344","0000","신동아","114.96","202205","19","119,000","12","1995","독서당로 441","","중개거래","인천 부평구"
"서울특별시 성동구 행당동","344","0344","0000","신동아","59.97","202205","30","90,000","4","1995","독서당로 441","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","364","0364","0000","이수브라운스톤","84.94","202107","3","129,500","7","2005","행당로 99","","-","-"
"서울특별시 성동구 행당동","364","0364","0000","이수브라운스톤","59.27","202108","12","102,000","1","2005","행당로 99","","-","-"
"서울특별시 성동구 행당동","364","0364","0000","이수브라운스톤","84.94","202109","1","135,000","4","2005","행당로 99","","-","-"
"서울특별시 성동구 행당동","364","0364","0000","이수브라운스톤","84.94","202109","25","144,000","9","2005","행당로 99","","-","-"
"서울특별시 성동구 행당동","364","0364","0000","이수브라운스톤","59.27","202201","25","116,000","4","2005","행당로 99","","중개거래","서울 광진구"
"서울특별시 성동구 행당동","1-115","0001","0115","한성","83.64","202112","18","73,000","5","2003","마조로1길 55","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","5","105,000","24","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202106","10","128,000","5","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","12","110,000","18","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","12","110,000","7","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202106","12","129,500","3","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","19","106,500","6","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202106","19","150,300","8","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202106","19","132,800","6","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","21","112,000","20","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202106","23","137,000","10","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202106","26","154,000","16","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202106","26","105,000","5","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202107","6","111,900","19","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202107","8","157,000","17","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202107","10","109,000","18","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202107","10","116,000","18","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202107","12","156,200","16","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202107","17","109,500","13","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202107","26","115,000","15","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202107","26","141,000","13","2000","행당로 82","20211009","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202107","27","159,500","9","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202107","28","155,500","8","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202108","2","138,000","3","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202108","4","116,900","16","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202108","7","118,500","13","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202108","7","114,000","11","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202108","13","112,500","16","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202108","14","139,500","15","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202108","17","156,000","19","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202108","18","144,000","12","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202108","21","143,000","5","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202108","25","120,500","25","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202109","3","115,000","3","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202109","4","115,000","8","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202109","12","120,000","14","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202109","16","147,000","21","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202109","30","146,000","20","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202110","5","159,500","3","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202110","8","143,000","13","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202110","23","115,000","22","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202110","30","160,000","9","2000","행당로 82","","-","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202111","15","163,000","15","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202111","18","109,000","11","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202111","21","145,000","7","2000","행당로 82","","직거래","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202111","24","160,000","6","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202112","4","115,500","20","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202201","15","118,000","9","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202201","17","92,000","3","2000","행당로 82","","직거래","-"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202201","22","117,000","21","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202203","26","117,000","19","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202204","2","147,000","21","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202204","13","106,000","1","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202205","24","153,000","21","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202205","28","140,000","18","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.96","202205","28","120,000","15","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 홍익동","53","0053","0000","청계대주파크빌","84.94","202111","29","104,000","9","2005","무학로12길 11","","중개거래","서울 성동구"
"서울특별시 성동구 홍익동","119-1","0119","0001","홍익한신","69.26","202110","5","65,000","3","1975","마장로 219","","-","-"
